categoria,video,distancia_centros_mean,distancia_centros_std,distancia_centros_max,distancia_centros_min,velocidad_relativa_mean,velocidad_relativa_std,velocidad_relativa_max,velocidad_relativa_min,aceleracion_prom_mean,aceleracion_prom_std,aceleracion_prom_max,aceleracion_prom_min,diferencia_orientacion_mean,diferencia_orientacion_std,diferencia_orientacion_max,diferencia_orientacion_min,ang_brazo_der_mean,ang_brazo_der_std,ang_brazo_der_max,ang_brazo_der_min,ang_brazo_izq_mean,ang_brazo_izq_std,ang_brazo_izq_max,ang_brazo_izq_min,ang_pierna_der_mean,ang_pierna_der_std,ang_pierna_der_max,ang_pierna_der_min,ang_pierna_izq_mean,ang_pierna_izq_std,ang_pierna_izq_max,ang_pierna_izq_min,movimiento_relativo_mean,movimiento_relativo_std,movimiento_relativo_max,movimiento_relativo_min
violencia_limpios,V_249.mp4,66.99300000000001,32.73233603190067,142.83,31.04,39.10695,39.635305862158326,97.958,0.0,55.793949999999995,46.60603248900071,143.584,0.0,57.675499999999985,67.57575425324335,215.92,0.79,53.31949999999999,74.88591129353476,176.69,0.83,82.91749999999999,40.461489536673206,164.48,38.02,78.3785,55.51045138909477,174.24,12.66,71.8475,44.1938740545267,170.03,18.5,66.99280000000002,32.73212758067973,142.833,31.04
violencia_limpios,V_250.mp4,64.7055,37.2520693137696,157.71,9.75,66.79294999999999,71.32053549070967,202.217,0.0,71.83285000000001,61.87078292127961,201.775,0.0,42.158500000000004,57.31337836610962,219.12,0.54,48.858,62.06392711085121,156.42,0.4,63.83800000000001,35.40212833328409,149.4,8.15,65.167,40.92509616102904,118.89,1.84,77.60249999999999,53.173978091286635,166.57,0.0,64.7059,37.25280105173301,157.713,9.75
violencia_limpios,V_251.mp4,38.182307692307695,38.30233655924187,150.36,2.15,46.26992307692308,45.43040886979692,147.017,0.0,24.35015384615385,43.89533365071614,117.123,0.0,105.22384615384614,129.63197821386908,328.89,0.44,21.311538461538458,14.69834562468049,47.95,1.67,52.47615384615385,32.91217594813545,113.34,12.23,63.343076923076914,42.49435283748798,135.39,0.13,61.10923076923078,47.05285529089219,171.19,12.75,38.18284615384616,38.30290343400039,150.363,2.154
violencia_limpios,V_252.mp4,29.69333333333334,15.963112060831579,56.33,13.18,63.75450000000001,39.63405619792151,103.549,0.0,30.430999999999997,20.04666416140102,52.839,0.0,145.82000000000002,142.53848140063792,323.35,0.84,63.373333333333335,67.32125508832011,152.74,5.18,100.69,31.71648341162683,124.88,46.35,28.146666666666665,15.849794530739715,47.19,2.09,72.87,38.72318117097303,115.19,17.24,29.694000000000003,15.964363112883644,56.333,13.184
violencia_limpios,V_253.mp4,70.98428571428572,24.111194396754698,107.64,37.96,57.074714285714286,52.194934510653695,160.005,0.0,41.40157142857142,24.249414122524986,80.003,7.498,16.027142857142856,13.682822216543041,38.09,0.85,33.51571428571429,36.03321886682845,106.78,0.54,41.63428571428572,32.02715819277074,84.39,4.67,55.03142857142858,44.61764577256082,133.99,3.29,31.297142857142855,17.18548875678326,45.86,0.0,70.98442857142858,24.111249372143998,107.641,37.96
violencia_limpios,V_255.mp4,74.23461538461538,51.80966345116591,170.33,0.93,109.77615384615385,87.50833857776655,250.422,0.0,78.51415384615385,75.70416250868261,233.31,0.0,51.429230769230784,57.76496724681528,220.58,1.94,58.874615384615396,56.715177953140646,171.94,0.0,57.54153846153846,47.65925370903918,144.81,5.03,56.660769230769226,52.9980597854831,133.67,4.95,41.534615384615385,39.65693184790956,125.11,5.11,74.23376923076923,51.80966807001992,170.327,0.927
violencia_limpios,V_256.mp4,28.47357142857143,15.890858817447343,59.37,9.81,35.19792857142857,21.43690519951439,76.306,0.0,21.25592857142857,15.029580343515843,47.577,0.0,140.06,149.0392650896452,328.25,0.15,12.650714285714283,15.104365881470121,55.98,0.21,63.01071428571428,17.63860384510054,104.02,34.81,59.519285714285715,45.54921302440754,164.05,0.95,54.060714285714276,41.50474013045622,163.78,0.0,28.473999999999997,15.893000123421535,59.374,9.808
violencia_limpios,V_258.mp4,36.38,24.140625509708734,53.45,19.31,46.184,25.195628827239062,64.0,28.368,8.743,7.69473599287201,14.184,3.302,157.37,207.74797231260766,304.27,10.47,60.585,77.9726647614406,115.72,5.45,77.81,42.822386668657316,108.09,47.53,38.324999999999996,52.7996633511995,75.66,0.99,48.865,69.1055457253613,97.73,0.0,36.377,24.140625509708734,53.447,19.307
violencia_limpios,V_259.mp4,43.507999999999996,23.490486797850743,69.06,13.08,16.0138,23.319051593064415,51.255,0.0,0.9654,1.4005998000856632,3.068,0.0,137.06199999999998,93.64816106042873,223.08,17.69,39.589999999999996,19.406975550043853,60.0,14.28,57.720000000000006,29.53340227606701,109.25,34.91,34.864,19.11800146458829,50.43,4.45,56.084,54.12275750550779,112.12,0.0,43.5082,23.487609344077573,69.058,13.085
violencia_limpios,V_260.mp4,59.67333333333334,26.319624490735677,83.02,31.15,42.885333333333335,37.139788116430246,64.328,0.0,4.284666666666666,3.7106301800817247,6.427,0.0,198.23999999999998,167.21492397510457,297.36,5.18,54.94,18.619546181365433,76.44,44.19,40.276666666666664,66.3490929352718,116.89,1.97,24.44666666666667,1.4837901918173384,26.16,23.59,47.51666666666667,69.83051505848523,128.15,7.2,59.675666666666665,26.32070822248773,83.023,31.151
violencia_limpios,V_262.mp4,39.69,0.0,39.69,39.69,11.398,0.0,11.398,11.398,10.675,0.0,10.675,10.675,8.88,0.0,8.88,8.88,8.3,0.0,8.3,8.3,48.76,0.0,48.76,48.76,47.46,0.0,47.46,47.46,19.02,0.0,19.02,19.02,39.694,0.0,39.694,39.694
violencia_limpios,V_263.mp4,174.4075,111.71597681812827,443.55,2.61,123.13169444444445,113.99262386232827,467.875,0.0,123.38919444444443,97.72090863059799,320.395,0.0,133.61666666666667,102.08636816791106,328.36,0.5,53.75888888888889,64.60804022401005,174.72,0.0,79.26666666666668,57.824279922636556,178.87,2.6,79.71222222222221,55.9485400862058,179.91,0.78,68.35305555555558,50.28657547749666,180.0,0.0,174.40708333333333,111.71537204914358,443.548,2.612
violencia_limpios,V_265.mp4,46.30666666666666,32.75152442835222,100.84,0.41,34.154,29.717456611032027,99.008,0.0,12.825866666666666,19.671402073883318,65.089,0.0,7.366,6.098541746071057,22.81,1.11,27.871333333333332,40.844495671591616,156.19,0.0,73.47333333333334,37.89663416389879,159.24,18.01,36.32133333333334,27.86924953284192,86.48,0.26,54.38933333333336,45.27182227811194,156.05,2.72,46.3054,32.75198837758884,100.837,0.408
violencia_limpios,V_266.mp4,54.904615384615376,26.251606495407923,106.1,10.35,40.786846153846156,35.34324347935579,98.624,0.0,26.753538461538458,21.81270523347721,71.44,0.0,5.576153846153847,4.7101884931524385,17.27,0.48,16.49923076923077,21.19440510352456,82.88,0.0,65.94,25.388006026468485,148.87,47.62,37.754615384615384,26.04445354113636,90.34,6.67,38.15538461538461,15.735005357156496,73.04,13.92,54.90446153846154,26.251449974605798,106.098,10.35
violencia_limpios,V_268.mp4,37.188571428571436,34.48681759020394,120.95,1.86,34.786857142857144,41.520354470729174,146.305,0.0,27.427183673469393,35.42019167771957,130.757,0.0,104.25122448979593,106.67743184542854,321.87,0.45,59.6373469387755,63.1598197952197,180.0,0.05,76.97183673469388,40.82160670085703,180.0,0.0,58.87183673469387,35.25537143906049,172.57,0.3,56.62285714285714,38.148135493974884,153.1,0.0,37.1889387755102,34.48701271699257,120.954,1.863
violencia_limpios,V_269.mp4,56.765679012345686,34.17301237821911,162.96,6.16,76.05835185185185,59.90330193519207,225.265,0.0,58.103765432098776,38.18921119841386,164.505,0.0,97.03191358024692,87.02391957561464,233.22,0.05,61.12438271604939,55.84994058440161,180.0,0.01,81.54969135802469,49.53870919392027,179.74,2.67,62.46395061728395,42.44228354769436,180.0,0.0,56.687222222222225,41.333213454461166,174.93,0.2,56.76541358024691,34.17321409122624,162.962,6.164
violencia_limpios,V_28.mp4,179.935,134.9408727660272,398.06,47.63,102.635875,88.16314413053871,243.725,0.0,81.99575,74.93121057867486,204.554,0.0,127.87375,127.45383017699277,285.04,1.24,69.92125,64.95107992888626,174.65,6.7,69.58625,46.41310404170049,151.28,2.92,58.52875,35.7708154935197,95.06,5.27,65.53999999999999,47.58807953979352,147.52,11.26,179.93512500000003,134.94005049379467,398.055,47.629
violencia_limpios,V_283.mp4,252.8654782608696,165.3665615568302,842.22,19.07,202.03239130434784,207.19793446663573,1016.876,0.0,192.70542608695652,186.8477284996858,723.168,0.0,66.42973913043478,107.29450543853478,326.06,0.03,48.131739130434774,61.3899960742915,173.46,0.0,31.199739130434782,48.26067076734228,180.0,0.0,57.264173913043486,35.55435924570991,180.0,0.23,29.694869565217385,47.77962381097119,180.0,0.0,252.86509565217392,165.36644030747127,842.217,19.067
violencia_limpios,V_284.mp4,108.94947368421053,51.361602440569925,180.99,24.99,138.89736842105265,108.30625649067274,361.137,0.0,102.27452631578947,62.93358255368063,244.702,0.0,216.96052631578948,126.89774192342098,336.55,2.05,56.033157894736846,73.37962804277429,179.0,1.12,51.68473684210526,48.51585930490738,165.97,0.0,67.39684210526316,51.17929117357175,177.19,14.21,65.8021052631579,52.76889525499609,180.0,0.93,108.94857894736843,51.361470890494246,180.989,24.988
violencia_limpios,V_29.mp4,198.61,157.48860180978178,297.54,17.0,94.382,81.7372096599829,141.573,0.0,3.84,3.3255375505322444,5.76,0.0,183.70666666666662,159.0426814830954,275.56,0.06,6.833333333333333,5.917840259193664,10.25,0.0,58.416666666666664,9.953518640829145,69.91,52.67,48.336666666666666,62.60786319092301,120.63,12.19,30.313333333333333,2.2054780283043707,32.86,29.04,198.60833333333332,157.4908520655512,297.544,16.996
violencia_limpios,V_297.mp4,258.2653846153846,199.61396759206545,680.34,32.14,166.28346153846152,183.76581938069566,593.349,0.0,211.39353846153847,160.78572703800066,587.483,0.0,46.67115384615385,97.77523855565572,317.24,1.02,43.05384615384616,63.95610914224992,180.0,0.0,47.85346153846154,27.926620839952363,125.65,5.04,28.54,27.669305303892255,104.54,0.0,49.78769230769231,58.610735897628324,177.1,0.0,258.26557692307694,199.61478170619992,680.341,32.141
violencia_limpios,V_3.mp4,61.87461538461538,37.66207013592159,131.89,8.73,31.37715384615385,31.748712661161964,103.736,0.0,64.78923076923076,90.86544548686062,264.416,0.0,7.909999999999998,7.180140435024002,26.64,0.07,43.933076923076925,25.390166201574768,80.36,3.59,32.23153846153846,13.591256286153149,58.84,16.9,26.096923076923073,10.270889595206594,41.7,8.65,97.96230769230768,47.448726212942425,160.05,24.68,61.873999999999995,37.66100362886434,131.891,8.732
violencia_limpios,V_301.mp4,227.98241379310343,174.6422883267762,874.14,1.72,228.39655172413794,228.28927389800447,867.109,0.0,206.7064827586207,166.17392705500018,774.252,0.0,124.52241379310345,105.03742183605955,318.06,0.16,50.97390804597702,58.94540133070567,173.61,0.0,65.15379310344827,57.18361834947218,180.0,0.0,53.27126436781607,51.68429152308514,180.0,0.0,52.354482758620705,55.11387597529363,180.0,0.0,227.98254022988505,174.64181888240165,874.138,1.722
violencia_limpios,V_303.mp4,192.1823611111111,142.13842531379282,529.71,24.59,188.7668611111111,165.08343740882316,671.3,0.0,135.8914166666667,113.51770896118268,410.381,0.0,111.09375,134.11046410147898,349.22,0.69,26.389722222222222,44.733190783446595,167.09,0.0,49.58138888888889,53.95354042882063,173.57,0.0,40.57666666666666,42.64661507628464,154.65,1.44,30.64888888888889,33.452288014363546,117.8,0.0,192.18269444444445,142.13809880809072,529.713,24.593
violencia_limpios,V_306.mp4,244.76482352941184,196.17066865245636,843.21,7.74,44.63245882352941,115.91050171695001,631.997,0.0,41.46722352941176,111.08557476112264,582.429,0.0,97.40999999999998,101.10217399103882,323.86,0.0,16.198823529411765,30.511377480249838,158.21,0.0,39.00858823529412,32.14747046824995,180.0,0.0,57.717999999999996,42.51842616806887,171.89,0.78,29.629647058823533,33.25725067549928,180.0,0.0,244.76487058823534,196.1708865290418,843.213,7.736
violencia_limpios,V_31.mp4,20.671071428571427,14.454293054259441,61.9,1.92,29.52210714285714,30.848251431734386,115.858,0.0,28.76742857142857,21.78411964138704,67.565,0.0,132.4467857142857,98.59992457564434,314.19,1.54,53.274285714285725,47.32865238423693,144.54,2.43,71.34142857142857,56.499194600243555,175.34,0.0,53.699999999999996,28.56821504944107,112.29,11.22,51.31964285714286,33.67422065771919,126.3,0.0,20.671,14.454296500810178,61.9,1.922
violencia_limpios,V_312.mp4,198.9316666666667,146.9505862423478,448.13,10.77,141.878,159.2381962378716,428.003,0.0,198.56941666666668,175.16831702132475,530.771,0.0,192.965,136.3288441099815,327.58,1.6,81.32499999999999,70.44594981583076,157.31,0.25,95.58416666666666,54.05281145800976,168.81,0.0,64.955,43.90164389135829,124.02,0.0,20.42166666666667,18.241711858133037,53.98,0.75,198.93233333333333,146.9497911968162,448.127,10.771
violencia_limpios,V_319.mp4,209.32722222222225,123.52306137653028,431.26,46.42,309.7398888888889,286.64971116450266,765.143,0.0,179.40833333333336,145.45981946673152,395.255,0.0,93.92222222222222,122.80547226528896,309.68,0.62,67.18166666666667,62.45074682829474,180.0,0.0,55.513888888888886,39.9853560163172,130.0,0.0,39.92999999999999,22.770083830479386,85.18,1.27,66.50000000000001,56.53255501452758,180.0,0.0,209.32755555555556,123.52333678593705,431.261,46.422
violencia_limpios,V_320.mp4,251.30681159420288,135.80978035356867,570.04,23.36,250.99731884057968,213.34968021512674,797.026,0.0,220.88494202898553,172.42754292053877,727.675,0.0,53.03434782608696,94.86334500182915,321.27,0.15,43.80072463768115,51.333622204017765,180.0,0.87,45.68521739130435,42.170657543754686,180.0,0.0,47.45985507246376,40.56286821613905,166.17,1.51,47.602898550724646,35.80857390352571,132.86,0.0,251.30714492753617,135.8098558582675,570.038,23.357
violencia_limpios,V_325.mp4,235.574,177.92941474824522,847.86,11.51,354.56664000000006,361.8039176405803,1200.134,0.0,278.59806000000003,226.20603967111532,1114.522,0.0,108.1834,110.44888289657818,328.89,0.07,48.3896,66.35294564490036,180.0,0.0,57.6704,37.69094282802311,180.0,4.02,34.442,27.81671718772797,111.69,0.0,39.38,29.31749599520006,106.65,0.0,235.57404,177.92916544191263,847.861,11.511
violencia_limpios,V_335.mp4,87.17740740740743,69.12532757427418,277.35,4.12,28.395703703703703,30.223793532980213,80.112,0.0,34.53,41.5121639115017,127.747,0.0,72.58407407407407,81.94811952877257,265.86,1.44,35.97814814814814,61.15703991409436,180.0,0.92,57.058148148148135,42.90058884632965,166.21,2.47,48.431111111111115,36.82145907915585,157.99,1.2,33.28740740740741,28.757646286562117,137.39,6.01,87.17640740740741,69.12569652243837,277.352,4.115
violencia_limpios,V_336.mp4,98.14914893617018,85.86443095722332,377.56,16.48,78.93617021276594,93.0925036858078,302.287,0.0,96.0807659574468,84.96991386602998,293.568,0.0,43.06617021276597,83.23142904375757,322.2,0.07,35.06978723404255,37.459200790550646,114.57,0.0,42.00000000000001,20.043870688415275,119.74,0.0,49.536808510638295,32.09447183241477,113.18,0.0,43.831489361702126,31.155729738840446,120.69,0.39,98.14868085106383,85.86440674820982,377.56,16.479
violencia_limpios,V_342.mp4,49.06236363636364,31.292576208922874,122.41,6.3,43.68698181818182,39.48447206204208,128.167,0.0,38.06560000000001,33.37290859564586,124.417,0.0,57.08945454545454,84.33231708694197,303.53,0.07,52.09563636363636,53.467986190548906,174.61,0.0,62.682,44.552556787420144,156.68,0.0,64.2258181818182,46.784824608734326,174.87,0.0,67.79836363636363,53.815177941751315,180.0,1.7,49.061800000000005,31.292352925985682,122.409,6.296
violencia_limpios,V_343.mp4,55.74374999999999,40.067529762512706,196.13,6.65,57.6385625,52.15097302715042,227.819,0.0,57.226046875,45.237812581122355,170.842,0.0,85.53562500000001,85.0631288799164,248.19,0.33,64.56328125,58.25018618553765,179.27,0.25,57.03,46.10105125682197,180.0,0.0,64.9053125,37.64460377732228,167.05,0.0,57.63203125,55.52877638593923,172.47,0.0,55.744203125,40.068052741724806,196.131,6.647
violencia_limpios,V_344.mp4,108.33217391304348,69.1284262643564,218.09,8.23,56.806956521739146,64.24766454720942,225.902,0.0,37.35626086956521,48.813146132813436,228.484,0.0,178.9126086956522,110.690880761671,326.31,8.15,71.86347826086957,56.28971847090369,157.05,0.0,103.92347826086956,59.39198335930347,179.33,12.57,37.2304347826087,35.722423372729814,99.46,0.0,56.6586956521739,57.224653404911535,168.22,3.31,108.33295652173912,69.12880333017245,218.093,8.226
violencia_limpios,V_345.mp4,64.23857142857143,43.93851787278609,154.79,11.9,71.9527619047619,79.7410275296881,258.178,0.0,109.4420476190476,98.45477233810264,280.561,0.0,120.01619047619046,125.92402898081805,341.87,1.88,29.380952380952376,49.48543916191528,180.0,0.0,93.04523809523809,54.600664613083936,166.43,0.0,67.80476190476192,51.302348447127414,174.91,0.69,64.00761904761904,45.561501062274274,149.24,15.65,64.23738095238096,43.937885105539834,154.787,11.898
violencia_limpios,V_347.mp4,67.4296923076923,40.02478165810335,196.05,4.52,66.92109230769229,57.50318750614044,215.126,0.0,51.63618461538462,40.36743458450307,149.304,0.0,51.57446153846154,74.81756144179087,239.63,0.42,37.66661538461538,52.90072167740611,177.65,0.55,62.43923076923077,27.76089247415397,148.25,13.03,49.45815384615384,42.40569846333699,164.33,0.0,45.04153846153846,35.36132877305594,166.58,7.36,67.42912307692308,40.0242711405013,196.05,4.521
violencia_limpios,V_349.mp4,99.7473076923077,81.35024044501367,306.21,9.75,79.80746153846154,77.06961579363467,238.509,0.0,77.76842307692309,64.5609125642896,215.581,0.0,84.11346153846155,89.79295526676056,298.26,0.18,60.732692307692304,49.38853442309802,168.44,0.0,86.44538461538461,66.61385370811506,180.0,0.0,64.70307692307692,43.68508805249048,170.1,2.45,71.91307692307693,62.63860846278313,180.0,5.81,99.74696153846155,81.35011353033542,306.206,9.747
violencia_limpios,V_350.mp4,55.93166666666667,69.18607675440678,193.23,9.73,65.7225,33.96446525856104,101.75,3.884,24.14816666666667,21.170423287375872,58.192,1.85,131.005,139.14012415547143,316.81,4.48,41.561666666666675,51.18808393236328,135.37,0.99,53.255,26.607650591512215,101.18,31.83,61.785000000000004,44.57521721764236,133.66,16.28,68.28333333333332,48.1353839360056,151.15,35.15,55.93183333333334,69.18579227967739,193.229,9.73
violencia_limpios,V_351.mp4,90.41272727272727,64.90101510622296,221.91,15.73,33.23045454545454,25.14851181825134,59.03,0.0,62.34927272727273,35.727194986707,118.595,0.0,38.78818181818181,43.60752041063142,126.88,6.17,54.49363636363636,33.144927295961075,107.05,2.46,54.32,36.931376903657416,138.06,9.89,65.60272727272728,56.33178074424935,160.43,6.89,76.61727272727272,37.58674662455081,134.97,22.91,90.41281818181818,64.90143689136347,221.908,15.729
violencia_limpios,V_362.mp4,93.46000000000002,47.36973400811957,174.4,36.2,150.36342857142856,84.98409195619523,310.924,53.998,115.57414285714286,55.96958667713676,198.476,16.716,15.218571428571432,10.468819463166845,28.89,0.39,80.77428571428571,53.989715334540904,150.97,12.15,59.09142857142857,40.03366351316994,131.62,22.33,100.80857142857143,11.923453678320206,124.26,87.66,94.91428571428573,30.01417823692821,135.23,60.35,93.45942857142859,47.37139685104343,174.405,36.2
violencia_limpios,V_365.mp4,231.9699056603773,149.02070547407504,542.16,1.69,153.15206603773586,133.9939095844263,523.981,0.0,121.03398113207547,121.25878654301863,536.161,0.0,63.26556603773585,107.61394920273989,334.15,0.04,33.72320754716981,60.04173481119168,180.0,0.0,39.742547169811324,32.253616646563344,175.09,0.0,45.838018867924525,38.656698019256915,180.0,0.0,34.16735849056604,32.95297256052969,174.87,0.0,231.9700283018868,149.02101309741573,542.156,1.692
violencia_limpios,V_377.mp4,262.5542857142857,157.6992526902976,744.93,30.02,298.3539365079365,267.92158746007186,972.375,0.0,183.58449206349206,150.60946906495673,631.146,0.0,135.89317460317457,122.50892071304634,338.8,1.86,62.69650793650795,57.29402902399478,178.91,0.0,44.4563492063492,47.66303955564038,172.51,0.0,86.88555555555557,56.534230560693096,180.0,0.0,43.67,45.48451296160968,163.03,0.0,262.55444444444447,157.69895513908955,744.928,30.016
violencia_limpios,V_378.mp4,151.17608695652171,84.85216281269497,324.77,45.55,105.86569565217391,86.16978913402981,286.491,0.0,108.79439130434785,60.94536052574181,217.439,0.0,190.22043478260872,114.76764013662407,343.9,4.75,44.969130434782606,57.79342514610616,178.57,0.19,48.306521739130446,40.95269672646675,147.98,0.0,72.42391304347825,51.016450086679306,172.5,0.73,46.08565217391305,40.267310656534804,108.63,0.0,151.1763043478261,84.85217320645187,324.77,45.551
violencia_limpios,V_389.mp4,120.20739130434781,56.65386941911473,220.62,1.61,90.09882608695652,81.75228946455049,228.52,0.0,69.68521739130435,55.91046061903274,169.113,0.0,137.03130434782608,101.5255384487679,287.72,0.27,36.33565217391305,43.29042019012006,165.59,0.0,49.37304347826087,24.611809884093265,89.47,1.74,51.76086956521739,43.13630056555862,118.9,0.01,61.6891304347826,31.559565746673027,146.7,28.7,120.20652173913044,56.654490603425224,220.621,1.606
violencia_limpios,V_390.mp4,73.5552380952381,53.90641943396423,247.91,7.18,89.51947619047618,81.11512610827837,287.898,0.0,68.91147619047618,53.65209068584284,195.936,0.0,125.20523809523809,131.42273839100477,354.71,0.14,30.9247619047619,43.473301533130375,180.0,0.9,60.66,43.92008504090128,150.5,5.93,53.05571428571429,39.12057675590029,136.22,6.61,57.38666666666666,41.06212151525215,146.72,7.59,73.55466666666665,53.9063253610681,247.908,7.177
violencia_limpios,V_391.mp4,25.138181818181817,11.987532538585093,36.24,2.78,83.86009090909091,61.4464435983964,172.467,0.0,51.950818181818185,38.49964811480277,117.442,3.918,98.80727272727273,111.45492372173686,312.22,7.66,40.85727272727272,57.73426661713287,163.78,1.25,59.41818181818182,33.15042045530699,107.26,11.8,42.488181818181815,48.41387173490297,133.37,0.68,37.058181818181815,25.316499686244864,91.58,2.39,25.13809090909091,11.986605770229914,36.24,2.777
violencia_limpios,V_392.mp4,47.32090909090909,28.203406338435595,99.77,20.32,50.79427272727273,37.693543457974094,125.357,0.0,24.69518181818182,19.229898183912372,62.679,0.0,54.18636363636363,49.76447875196269,142.99,0.7,23.270000000000003,25.28089436709074,88.95,3.34,54.45363636363636,33.24516815199684,130.98,18.66,28.098181818181818,30.63380251231695,79.98,1.3,36.11090909090909,21.923272317127044,62.85,1.18,47.32063636363636,28.203714501011127,99.772,20.324
violencia_limpios,V_393.mp4,50.529999999999994,39.558763883620024,107.88,2.79,46.968,37.587919632952996,91.291,0.0,29.03257142857143,21.939634491464247,56.38,0.0,51.45857142857143,68.23896697844799,192.0,0.8,47.66285714285714,53.764090467611595,159.59,8.56,39.51714285714286,10.525137709765312,58.55,27.71,29.18142857142857,23.87222823601477,76.51,8.95,24.54571428571429,7.926842282487307,35.67,13.21,50.52814285714286,39.55975088154024,107.88,2.786
violencia_limpios,V_394.mp4,144.21272727272728,87.44730943090556,286.16,3.02,82.69218181818181,57.76229330922474,224.612,0.0,65.76224242424244,56.92864385792001,193.046,0.0,19.150000000000002,27.45204466428685,124.42,0.14,38.93696969696969,44.081268023167205,142.83,1.85,54.6169696969697,35.01248040742477,135.92,4.71,55.10484848484849,48.35814209631689,140.37,3.27,54.86636363636364,42.8440908132456,150.5,0.28,144.2130909090909,87.44770247602408,286.158,3.021
violencia_limpios,V_396.mp4,57.650666666666666,21.71868039488675,97.07,31.52,50.358533333333334,41.15735980159679,141.736,0.0,58.32426666666667,43.73402371881755,150.322,0.0,129.36666666666667,90.90415868741466,276.05,10.2,18.4,32.110172842885795,126.04,0.05,52.24733333333333,14.47083098940104,69.19,7.03,62.66133333333334,29.697661251511438,125.5,8.16,24.541333333333338,42.79272098761435,171.25,0.0,57.64999999999999,21.717156338447523,97.065,31.52
violencia_limpios,V_4.mp4,251.21899999999997,133.80529019122486,595.77,58.24,99.07705,125.04746452888453,541.846,0.0,90.1394,98.68903522489747,327.087,0.0,22.075499999999998,12.408043009104597,46.8,2.26,48.255500000000005,56.8631595170648,179.4,3.23,46.5285,25.89637127089431,118.74,4.32,74.819,49.70343723155953,172.23,9.64,38.959,26.384837731266476,110.6,1.89,251.21865000000003,133.80540030926886,595.768,58.237
violencia_limpios,V_401.mp4,87.81757009345796,57.10483852283532,218.16,4.77,72.33037383177572,82.39978612647681,302.442,0.0,67.89232710280375,53.762118694172884,187.756,0.0,128.21523364485978,99.6692751936803,321.26,0.45,32.17214953271028,54.81127480122971,176.05,0.0,52.56514018691589,33.466053213201604,116.18,0.0,60.77037383177569,43.374048234356565,180.0,0.0,39.65710280373832,39.25795268572009,166.49,0.0,87.81771962616823,57.104385862158026,218.157,4.767
violencia_limpios,V_403.mp4,97.24551020408163,61.32160943410109,208.27,2.67,7.7379999999999995,34.17790497590025,213.219,0.0,7.724367346938775,29.866311309521386,151.573,0.0,122.80408163265305,102.65749655850694,329.8,1.18,21.774081632653058,32.87506279578079,159.22,0.89,71.69836734693877,51.355000379180005,180.0,5.07,52.243673469387744,27.008091279426306,120.56,8.13,45.32448979591837,42.30337122407349,172.16,0.0,97.2454693877551,61.32179909131759,208.269,2.667
violencia_limpios,V_404.mp4,103.37072625698325,72.4605309925119,276.51,0.45,95.62275977653628,91.16897825425661,337.285,0.0,67.4715530726257,59.54004702342738,265.086,0.0,132.84189944134076,106.2105167816424,316.58,0.06,29.574581005586595,47.13919545939888,178.08,0.28,57.87888268156424,45.26723095954276,179.53,0.0,56.59340782122905,33.10812512899917,178.41,2.64,38.3140782122905,24.42866822050593,141.21,0.0,103.37044134078212,72.4610889904792,276.515,0.454
violencia_limpios,V_408.mp4,37.57947368421053,31.203344634418098,128.73,1.56,41.77663157894737,37.81328100932341,123.324,0.0,47.19442105263157,30.189898392077716,100.144,0.0,123.65105263157896,105.4486427864156,262.54,0.77,27.721052631578942,29.39443615054024,112.02,1.17,54.60842105263158,29.580552406974316,121.39,7.02,56.117368421052646,42.06786578350449,114.14,2.39,47.07631578947369,55.38640609497026,167.55,3.81,37.580263157894734,31.20314736589903,128.728,1.564
violencia_limpios,V_412.mp4,70.35909090909091,43.41393266096622,155.04,4.09,26.979454545454544,20.229658347899186,54.462,0.0,33.97109090909091,30.905382992140858,103.98,0.0,122.34727272727274,121.32516664657082,299.05,3.7,19.015454545454546,31.579366479914178,107.41,0.74,57.93636363636363,19.319647135870404,96.68,21.37,52.48272727272728,45.72447049248555,155.76,7.36,21.765454545454546,15.44055268676375,47.49,0.0,70.35927272727272,43.4130893212886,155.038,4.095
violencia_limpios,V_413.mp4,81.50370370370372,59.88074829629483,193.54,4.9,33.22107407407408,37.73216749459878,155.991,0.0,79.88118518518519,74.39468067576473,203.481,0.0,185.31037037037038,140.65898588926345,359.27,0.2,13.366666666666665,31.247721270764437,159.48,0.36,56.89962962962963,36.87616454291324,165.71,0.0,29.829629629629633,23.72283360968783,97.14,8.96,34.96296296296297,32.30784827428098,172.61,0.0,81.50307407407409,59.8800250706013,193.543,4.9
violencia_limpios,V_422.mp4,94.52239436619719,59.41365544011359,306.59,0.68,107.25433802816902,93.21548493478412,416.941,0.0,91.71625352112676,64.12775002284074,339.241,0.0,8.842535211267606,7.522724377000256,25.01,0.07,32.798873239436624,36.91743407541041,179.52,1.28,64.20535211267605,44.68083804147513,163.0,4.58,53.97901408450704,44.95318260320332,164.8,3.84,42.480845070422525,41.08601537355081,172.68,1.1,94.5225633802817,59.41383390777711,306.587,0.678
violencia_limpios,V_424.mp4,130.887,100.23839573736203,318.58,21.48,62.84505,80.46967886331963,252.4,0.0,93.1206,85.42848789324505,234.18,0.0,18.6185,12.013595489234161,40.81,1.36,38.76200000000001,55.78350289995666,151.6,0.0,53.6135,59.58924198871365,179.49,2.12,56.623000000000005,32.20468976962664,102.14,0.67,40.531,51.36954185630154,175.67,0.0,130.88719999999998,100.23828665870982,318.579,21.478
