categoria,video,frame,persona_1,persona_2,distancia_centros,velocidad_relativa,aceleracion_prom,diferencia_orientacion,ang_brazo_der,ang_brazo_izq,ang_pierna_der,ang_pierna_izq,movimiento_relativo
violencia_limpios,V_404.mp4,120,0,4,158.2,165.893,142.736,83.76,52.65,64.81,52.01,6.18,158.198
violencia_limpios,V_404.mp4,120,0,5,129.32,15.281,136.907,191.81,52.65,64.81,52.01,6.18,129.319
violencia_limpios,V_404.mp4,120,0,6,234.07,77.482,116.498,12.87,52.65,64.81,52.01,6.18,234.069
violencia_limpios,V_404.mp4,120,0,7,138.16,223.738,109.446,188.09,52.65,64.81,52.01,6.18,138.16
violencia_limpios,V_404.mp4,120,1,2,180.66,253.81,184.1,208.98,2.83,45.72,23.92,44.69,180.657
violencia_limpios,V_404.mp4,120,1,3,244.23,37.907,128.822,200.55,2.83,45.72,23.92,44.69,244.235
violencia_limpios,V_404.mp4,120,1,4,195.13,241.532,151.229,274.52,2.83,45.72,23.92,44.69,195.134
violencia_limpios,V_404.mp4,120,1,5,166.27,90.92,145.4,1.06,2.83,45.72,23.92,44.69,166.272
violencia_limpios,V_404.mp4,120,1,6,271.02,1.843,124.991,203.63,2.83,45.72,23.92,44.69,271.023
violencia_limpios,V_404.mp4,120,1,7,175.13,299.378,117.94,2.67,2.83,45.72,23.92,44.69,175.132
violencia_limpios,V_404.mp4,120,2,3,63.61,291.717,77.043,8.43,1.44,0.69,60.13,45.7,63.607
violencia_limpios,V_404.mp4,120,2,4,15.0,12.278,99.449,65.53,1.44,0.69,60.13,45.7,15.003
violencia_limpios,V_404.mp4,120,2,5,15.41,162.889,93.621,210.04,1.44,0.69,60.13,45.7,15.406
violencia_limpios,V_404.mp4,120,2,6,90.62,255.653,73.212,5.36,1.44,0.69,60.13,45.7,90.622
violencia_limpios,V_404.mp4,120,2,7,14.53,45.568,66.16,206.32,1.44,0.69,60.13,45.7,14.533
violencia_limpios,V_404.mp4,120,3,4,49.17,279.44,44.171,73.97,5.24,56.64,120.82,29.02,49.168
violencia_limpios,V_404.mp4,120,3,5,78.1,128.828,38.343,201.61,5.24,56.64,120.82,29.02,78.096
violencia_limpios,V_404.mp4,120,3,6,27.36,36.064,17.934,3.08,5.24,56.64,120.82,29.02,27.358
violencia_limpios,V_404.mp4,120,3,7,70.45,337.285,10.882,197.88,5.24,56.64,120.82,29.02,70.455
violencia_limpios,V_404.mp4,120,4,5,28.93,150.612,60.749,275.58,14.55,34.69,62.77,0.0,28.928
violencia_limpios,V_404.mp4,120,4,6,75.92,243.375,40.341,70.89,14.55,34.69,62.77,0.0,75.922
violencia_limpios,V_404.mp4,120,4,7,22.41,57.845,33.289,271.85,14.55,34.69,62.77,0.0,22.405
violencia_limpios,V_404.mp4,120,5,6,104.75,92.764,34.512,204.69,9.82,52.75,40.12,27.25,104.751
violencia_limpios,V_404.mp4,120,5,7,11.59,208.457,27.46,3.72,9.82,52.75,40.12,27.25,11.587
violencia_limpios,V_404.mp4,120,6,7,96.39,301.221,7.052,200.96,11.46,55.11,43.24,33.87,96.387
violencia_limpios,V_408.mp4,0,0,1,66.97,0.0,0.0,35.0,1.17,62.23,57.42,43.07,66.974
violencia_limpios,V_408.mp4,0,0,2,51.72,0.0,0.0,262.54,1.17,62.23,57.42,43.07,51.72
violencia_limpios,V_408.mp4,0,1,2,28.44,0.0,0.0,227.54,12.71,48.5,33.79,39.34,28.441
violencia_limpios,V_408.mp4,10,0,1,21.02,23.506,84.709,222.18,53.41,72.63,104.11,7.17,21.024
violencia_limpios,V_408.mp4,10,0,2,40.1,30.87,88.39,19.51,53.41,72.63,104.11,7.17,40.103
violencia_limpios,V_408.mp4,10,0,3,1.99,72.955,36.478,0.77,53.41,72.63,104.11,7.17,1.99
violencia_limpios,V_408.mp4,10,1,2,39.51,7.363,100.144,241.69,9.93,24.61,114.14,12.9,39.509
violencia_limpios,V_408.mp4,10,1,3,19.03,96.462,48.231,221.41,9.93,24.61,114.14,12.9,19.034
violencia_limpios,V_408.mp4,10,2,3,39.59,103.825,51.913,20.28,1.32,89.79,12.78,42.03,39.588
violencia_limpios,V_408.mp4,20,0,1,29.73,22.0,63.906,231.62,66.71,43.28,2.39,35.7,29.727
violencia_limpios,V_408.mp4,30,0,1,31.23,2.889,33.675,29.91,18.93,74.41,16.21,18.2,31.233
violencia_limpios,V_408.mp4,30,0,2,22.1,55.922,63.972,172.25,18.93,74.41,16.21,18.2,22.104
violencia_limpios,V_408.mp4,30,1,2,21.67,53.032,73.528,142.33,112.02,121.39,108.54,164.85,21.668
violencia_limpios,V_408.mp4,50,0,1,34.93,23.491,35.712,31.48,7.37,44.94,27.6,50.47,34.929
violencia_limpios,V_408.mp4,60,0,1,1.56,39.079,31.285,15.35,4.98,57.9,16.92,3.81,1.564
violencia_limpios,V_408.mp4,90,0,1,5.65,15.714,28.891,1.09,3.12,61.8,15.27,43.58,5.647
violencia_limpios,V_408.mp4,100,0,1,128.73,75.075,77.93,221.15,38.71,7.02,75.96,167.55,128.728
violencia_limpios,V_408.mp4,100,0,2,94.57,123.324,53.805,237.21,38.71,7.02,75.96,167.55,94.573
violencia_limpios,V_408.mp4,100,1,2,35.47,48.249,24.125,16.06,20.76,15.53,9.15,9.72,35.469
violencia_limpios,V_412.mp4,0,0,1,155.04,0.0,0.0,45.07,4.65,96.68,17.81,47.49,155.038
violencia_limpios,V_412.mp4,10,0,1,126.53,18.949,29.987,299.05,1.33,72.03,15.95,31.89,126.53
violencia_limpios,V_412.mp4,20,0,1,93.27,1.497,103.98,58.61,17.83,58.7,84.6,25.52,93.273
violencia_limpios,V_412.mp4,50,0,1,51.07,52.903,71.816,96.11,0.97,52.07,21.2,25.46,51.071
violencia_limpios,V_412.mp4,60,0,1,69.72,12.054,20.425,13.3,7.55,47.72,35.81,4.53,69.719
violencia_limpios,V_412.mp4,60,0,2,73.2,50.038,1.432,9.6,7.55,47.72,35.81,4.53,73.198
violencia_limpios,V_412.mp4,60,1,2,4.09,37.985,18.992,3.7,9.65,62.09,92.9,26.66,4.095
violencia_limpios,V_412.mp4,70,0,1,41.61,11.102,52.226,33.96,107.41,68.8,155.76,14.08,41.611
violencia_limpios,V_412.mp4,80,0,1,81.55,54.462,25.154,261.38,0.74,21.37,7.36,0.0,81.548
violencia_limpios,V_412.mp4,90,0,1,51.14,22.246,26.149,270.64,9.35,42.81,82.03,17.03,51.144
violencia_limpios,V_412.mp4,110,0,1,26.73,35.538,23.521,254.4,42.14,67.31,28.08,42.23,26.725
violencia_limpios,V_413.mp4,0,0,1,140.03,0.0,0.0,261.67,0.91,68.29,27.02,46.42,140.025
violencia_limpios,V_413.mp4,0,0,2,120.01,0.0,0.0,259.27,0.91,68.29,27.02,46.42,120.008
violencia_limpios,V_413.mp4,0,0,3,44.78,0.0,0.0,72.77,0.91,68.29,27.02,46.42,44.784
violencia_limpios,V_413.mp4,0,1,2,30.27,0.0,0.0,2.4,16.04,55.75,18.22,43.47,30.274
violencia_limpios,V_413.mp4,0,1,3,182.86,0.0,0.0,334.44,16.04,55.75,18.22,43.47,182.857
violencia_limpios,V_413.mp4,0,2,3,160.5,0.0,0.0,332.04,2.92,0.0,69.15,6.68,160.499
violencia_limpios,V_413.mp4,10,0,1,115.64,20.643,163.468,292.9,5.51,57.63,11.42,37.94,115.643
violencia_limpios,V_413.mp4,10,0,2,193.54,45.882,196.73,250.74,5.51,57.63,11.42,37.94,193.543
violencia_limpios,V_413.mp4,10,0,3,18.99,13.501,180.54,0.62,5.51,57.63,11.42,37.94,18.99
violencia_limpios,V_413.mp4,10,1,2,78.04,66.525,186.409,42.17,2.82,68.68,27.22,32.82,78.037
violencia_limpios,V_413.mp4,10,1,3,103.12,34.144,170.218,292.28,2.82,68.68,27.22,32.82,103.115
violencia_limpios,V_413.mp4,10,2,3,180.2,32.381,203.481,250.11,7.69,46.88,43.26,52.58,180.196
violencia_limpios,V_413.mp4,20,0,1,83.54,30.926,125.788,325.0,1.49,0.0,30.95,3.95,83.536
violencia_limpios,V_413.mp4,20,0,2,29.61,125.065,81.055,13.86,1.49,0.0,30.95,3.95,29.614
violencia_limpios,V_413.mp4,20,1,2,74.83,155.991,86.196,338.86,2.22,61.94,31.63,23.52,74.83
violencia_limpios,V_413.mp4,30,0,1,75.39,23.313,4.095,22.8,0.36,56.89,12.54,63.85,75.391
violencia_limpios,V_413.mp4,40,0,1,65.07,14.748,19.03,299.11,8.18,43.58,11.0,29.17,65.072
violencia_limpios,V_413.mp4,40,0,2,8.08,33.59,99.024,0.2,8.18,43.58,11.0,29.17,8.079
violencia_limpios,V_413.mp4,40,0,3,12.23,33.59,103.566,359.27,8.18,43.58,11.0,29.17,12.226
violencia_limpios,V_413.mp4,40,1,2,57.15,48.338,98.214,298.91,43.53,54.07,97.14,20.26,57.146
violencia_limpios,V_413.mp4,40,1,3,54.3,48.338,102.755,60.16,43.53,54.07,97.14,20.26,54.298
violencia_limpios,V_413.mp4,40,2,3,4.9,0.0,182.749,359.07,3.5,45.16,8.96,0.0,4.9
violencia_limpios,V_413.mp4,60,0,1,34.63,33.744,41.74,308.55,2.24,44.86,47.95,9.61,34.626
violencia_limpios,V_413.mp4,100,0,1,147.72,29.536,15.637,112.45,1.47,42.06,27.26,12.32,147.717
violencia_limpios,V_413.mp4,100,0,2,10.42,29.536,15.637,9.89,1.47,42.06,27.26,12.32,10.424
violencia_limpios,V_413.mp4,100,1,2,150.0,0.0,0.0,102.57,159.48,165.71,31.48,172.61,150.002
violencia_limpios,V_413.mp4,110,0,1,24.75,77.178,80.46,1.27,7.99,165.23,10.53,48.92,24.751
violencia_limpios,V_422.mp4,0,0,1,95.27,0.0,0.0,1.34,7.98,57.29,93.74,47.45,95.272
violencia_limpios,V_422.mp4,10,0,1,76.92,34.544,162.117,7.03,22.81,47.2,13.76,40.24,76.924
violencia_limpios,V_422.mp4,10,0,2,142.05,179.389,89.695,24.08,22.81,47.2,13.76,40.24,142.045
violencia_limpios,V_422.mp4,10,1,2,79.83,144.845,72.423,17.06,1.34,77.32,65.82,22.11,79.829
violencia_limpios,V_422.mp4,20,0,1,80.59,28.513,55.65,3.54,22.75,20.54,3.84,22.27,80.586
violencia_limpios,V_422.mp4,20,0,2,130.84,31.966,105.678,5.92,22.75,20.54,3.84,22.27,130.843
violencia_limpios,V_422.mp4,20,0,3,136.44,92.211,43.589,6.07,22.75,20.54,3.84,22.27,136.436
violencia_limpios,V_422.mp4,20,1,2,60.8,3.453,74.149,9.46,14.49,43.58,5.98,122.51,60.799
violencia_limpios,V_422.mp4,20,1,3,63.36,120.724,12.06,9.61,14.49,43.58,5.98,122.51,63.362
violencia_limpios,V_422.mp4,20,2,3,8.55,124.177,62.089,0.15,13.42,66.24,71.53,101.49,8.549
violencia_limpios,V_422.mp4,30,0,1,95.36,34.675,31.594,6.48,17.38,36.9,21.17,15.86,95.359
violencia_limpios,V_422.mp4,30,0,2,196.85,23.985,27.976,9.0,17.38,36.9,21.17,15.86,196.846
violencia_limpios,V_422.mp4,30,0,3,201.15,20.821,39.214,9.24,17.38,36.9,21.17,15.86,201.152
violencia_limpios,V_422.mp4,30,1,2,105.73,10.69,56.051,2.52,25.53,51.26,61.95,35.88,105.727
violencia_limpios,V_422.mp4,30,1,3,110.44,13.855,67.289,2.76,25.53,51.26,61.95,35.88,110.436
violencia_limpios,V_422.mp4,30,2,3,4.97,3.165,63.671,0.24,15.93,73.32,71.84,34.56,4.974
violencia_limpios,V_422.mp4,40,0,1,148.8,3.097,91.259,2.5,20.52,81.08,5.77,28.25,148.797
violencia_limpios,V_422.mp4,40,0,2,162.15,75.905,46.413,9.06,20.52,81.08,5.77,28.25,162.153
violencia_limpios,V_422.mp4,40,1,2,306.59,79.002,65.299,11.56,40.81,31.84,7.8,15.09,306.587
violencia_limpios,V_422.mp4,50,0,1,157.41,4.227,84.467,5.43,179.52,53.73,14.08,172.68,157.411
violencia_limpios,V_422.mp4,50,0,2,124.36,152.88,114.392,7.44,179.52,53.73,14.08,172.68,124.356
violencia_limpios,V_422.mp4,50,1,2,98.9,157.107,118.054,2.01,89.04,32.92,107.56,140.99,98.901
violencia_limpios,V_422.mp4,70,0,1,18.79,134.88,70.837,16.72,34.65,94.1,112.43,91.63,18.794
violencia_limpios,V_422.mp4,70,0,2,90.32,134.88,149.39,17.37,34.65,94.1,112.43,91.63,90.321
violencia_limpios,V_422.mp4,70,0,3,44.42,134.88,66.756,20.04,34.65,94.1,112.43,91.63,44.418
violencia_limpios,V_422.mp4,70,1,2,104.99,0.0,161.623,0.65,105.61,4.58,80.17,23.98,104.992
violencia_limpios,V_422.mp4,70,1,3,34.86,0.0,78.99,3.32,105.61,4.58,80.17,23.98,34.864
violencia_limpios,V_422.mp4,70,2,3,134.57,0.0,157.543,2.67,47.37,77.7,45.73,36.18,134.575
violencia_limpios,V_422.mp4,80,0,1,95.7,53.282,40.799,9.88,18.87,142.73,7.02,30.56,95.701
violencia_limpios,V_422.mp4,80,0,2,162.21,125.273,130.077,7.53,18.87,142.73,7.02,30.56,162.212
violencia_limpios,V_422.mp4,80,0,3,167.48,46.481,44.199,13.86,18.87,142.73,7.02,30.56,167.485
violencia_limpios,V_422.mp4,80,0,4,184.13,122.395,6.242,13.54,18.87,142.73,7.02,30.56,184.135
violencia_limpios,V_422.mp4,80,1,2,72.43,178.555,158.391,17.41,1.28,10.38,153.23,1.86,72.428
violencia_limpios,V_422.mp4,80,1,3,74.62,6.801,72.514,3.98,1.28,10.38,153.23,1.86,74.615
violencia_limpios,V_422.mp4,80,1,4,90.78,69.113,34.557,3.66,1.28,10.38,153.23,1.86,90.782
violencia_limpios,V_422.mp4,80,2,3,64.35,171.754,161.791,21.39,94.84,56.78,63.69,98.89,64.354
violencia_limpios,V_422.mp4,80,2,4,69.72,247.668,123.834,21.07,94.84,56.78,63.69,98.89,69.718
violencia_limpios,V_422.mp4,80,3,4,16.69,75.914,37.957,0.32,10.58,57.72,126.9,54.35,16.687
violencia_limpios,V_422.mp4,90,0,1,230.43,13.325,117.46,20.38,17.24,163.0,82.18,8.62,230.429
violencia_limpios,V_422.mp4,90,0,2,115.96,50.576,60.133,0.36,17.24,163.0,82.18,8.62,115.963
violencia_limpios,V_422.mp4,90,0,3,163.34,77.485,81.979,0.58,17.24,163.0,82.18,8.62,163.337
violencia_limpios,V_422.mp4,90,0,4,178.75,42.946,137.206,1.8,17.24,163.0,82.18,8.62,178.753
violencia_limpios,V_422.mp4,90,0,5,115.12,219.877,48.741,4.63,17.24,163.0,82.18,8.62,115.119
violencia_limpios,V_422.mp4,90,0,6,177.39,219.877,48.741,1.74,17.24,163.0,82.18,8.62,177.395
violencia_limpios,V_422.mp4,90,1,2,128.63,63.901,80.111,20.75,17.66,52.46,8.77,3.54,128.631
violencia_limpios,V_422.mp4,90,1,3,82.53,64.16,101.958,19.81,17.66,52.46,8.77,3.54,82.531
violencia_limpios,V_422.mp4,90,1,4,53.15,29.621,157.185,18.58,17.66,52.46,8.77,3.54,53.151
violencia_limpios,V_422.mp4,90,1,5,129.83,206.551,68.719,25.01,17.66,52.46,8.77,3.54,129.835
violencia_limpios,V_422.mp4,90,1,6,55.58,206.551,68.719,18.65,17.66,52.46,8.77,3.54,55.58
violencia_limpios,V_422.mp4,90,2,3,49.84,128.061,44.631,0.94,2.23,45.47,106.82,42.7,49.84
violencia_limpios,V_422.mp4,90,2,4,76.09,93.521,99.857,2.17,2.23,45.47,106.82,42.7,76.092
violencia_limpios,V_422.mp4,90,2,5,1.21,270.452,11.392,4.27,2.23,45.47,106.82,42.7,1.211
violencia_limpios,V_422.mp4,90,2,6,73.22,270.452,11.392,2.1,2.23,45.47,106.82,42.7,73.219
violencia_limpios,V_422.mp4,90,3,4,35.45,34.539,121.704,1.23,14.03,21.51,15.58,80.38,35.451
violencia_limpios,V_422.mp4,90,3,5,50.95,142.391,33.239,5.21,14.03,21.51,15.58,80.38,50.949
violencia_limpios,V_422.mp4,90,3,6,31.55,142.391,33.239,1.16,14.03,21.51,15.58,80.38,31.548
violencia_limpios,V_422.mp4,90,4,5,77.3,176.931,88.465,6.43,6.65,88.55,6.08,40.15,77.302
violencia_limpios,V_422.mp4,90,4,6,3.98,176.931,88.465,0.07,6.65,88.55,6.08,40.15,3.977
violencia_limpios,V_422.mp4,90,5,6,74.43,0.0,0.0,6.37,16.83,44.44,77.93,11.28,74.427
violencia_limpios,V_422.mp4,100,0,1,112.32,163.41,88.368,11.06,11.78,44.2,56.31,29.0,112.322
violencia_limpios,V_422.mp4,110,0,1,25.83,335.815,86.203,5.14,42.72,37.35,57.03,18.12,25.827
violencia_limpios,V_422.mp4,110,0,2,33.73,81.126,155.599,1.83,42.72,37.35,57.03,18.12,33.731
violencia_limpios,V_422.mp4,110,1,2,9.05,416.941,201.056,3.31,81.75,99.56,86.16,52.0,9.046
violencia_limpios,V_422.mp4,120,0,1,86.0,32.008,183.912,24.05,67.83,87.49,53.88,1.1,85.999
violencia_limpios,V_422.mp4,120,0,2,126.25,229.532,191.01,6.82,67.83,87.49,53.88,1.1,126.247
violencia_limpios,V_422.mp4,120,1,2,90.99,261.54,339.241,17.22,82.38,66.5,30.25,72.47,90.992
violencia_limpios,V_422.mp4,130,0,1,79.59,40.613,9.448,17.3,11.87,114.38,70.19,7.46,79.59
violencia_limpios,V_422.mp4,140,0,1,99.33,29.363,150.36,16.48,50.59,12.83,55.68,40.18,99.332
violencia_limpios,V_422.mp4,140,0,2,0.68,227.034,230.855,0.58,50.59,12.83,55.68,40.18,0.678
violencia_limpios,V_422.mp4,140,1,2,99.5,256.397,265.844,17.06,2.79,14.9,8.77,28.17,99.5
violencia_limpios,V_422.mp4,150,0,1,29.67,69.633,127.993,18.82,86.22,28.0,164.8,121.12,29.673
violencia_limpios,V_424.mp4,0,0,1,305.03,0.0,0.0,26.13,4.57,5.91,33.47,0.0,305.03
violencia_limpios,V_424.mp4,0,0,2,289.63,0.0,0.0,17.33,4.57,5.91,33.47,0.0,289.635
violencia_limpios,V_424.mp4,0,0,3,318.58,0.0,0.0,18.69,4.57,5.91,33.47,0.0,318.579
violencia_limpios,V_424.mp4,0,1,2,41.74,0.0,0.0,8.8,1.43,179.49,40.43,62.07,41.74
violencia_limpios,V_424.mp4,0,1,3,41.84,0.0,0.0,7.45,1.43,179.49,40.43,62.07,41.839
violencia_limpios,V_424.mp4,0,2,3,28.96,0.0,0.0,1.36,19.45,28.43,21.32,52.15,28.965
violencia_limpios,V_424.mp4,10,0,1,265.26,23.793,113.517,40.81,7.55,8.48,78.26,5.33,265.261
violencia_limpios,V_424.mp4,10,0,2,21.48,157.842,204.334,10.78,7.55,8.48,78.26,5.33,21.478
violencia_limpios,V_424.mp4,10,1,2,244.68,181.635,192.438,30.03,38.85,175.42,53.04,36.37,244.676
violencia_limpios,V_424.mp4,20,0,1,163.31,8.665,120.663,34.72,1.15,80.03,90.64,79.88,163.306
violencia_limpios,V_424.mp4,40,0,1,139.38,0.0,234.18,35.1,19.16,93.03,40.84,1.52,139.38
violencia_limpios,V_424.mp4,60,0,1,30.43,252.4,42.957,4.0,148.61,46.42,80.43,71.65,30.433
violencia_limpios,V_424.mp4,70,0,1,79.12,129.648,191.024,12.06,124.2,2.12,27.03,2.0,79.12
violencia_limpios,V_424.mp4,80,0,1,114.68,5.745,67.697,24.1,49.44,58.66,67.65,175.67,114.683
violencia_limpios,V_424.mp4,90,0,1,137.28,75.83,40.788,13.85,151.6,15.32,102.14,14.6,137.28
violencia_limpios,V_424.mp4,90,0,2,53.59,44.579,176.566,10.31,151.6,15.32,102.14,14.6,53.588
violencia_limpios,V_424.mp4,90,1,2,115.3,120.408,147.477,3.53,0.73,17.39,14.26,10.73,115.305
violencia_limpios,V_424.mp4,110,0,1,79.24,57.022,70.772,11.85,25.08,48.02,92.99,15.09,79.238
violencia_limpios,V_424.mp4,120,0,1,100.38,5.928,44.252,29.24,0.0,56.63,0.67,162.93,100.377
violencia_limpios,V_424.mp4,130,0,1,47.83,193.406,215.747,32.23,13.7,41.81,101.52,38.63,47.831
violencia_limpios,V_426.mp4,0,0,1,39.25,0.0,0.0,5.12,73.32,61.74,51.31,71.68,39.25
violencia_limpios,V_426.mp4,10,0,1,96.22,46.479,137.173,6.9,80.37,28.4,19.06,161.35,96.217
violencia_limpios,V_426.mp4,20,0,1,29.46,13.219,29.849,0.05,67.29,9.83,8.26,64.38,29.463
violencia_limpios,V_426.mp4,40,0,1,20.45,133.934,93.627,0.07,2.23,125.4,10.29,66.13,20.453
violencia_limpios,V_426.mp4,50,0,1,58.94,0.121,66.907,4.33,6.05,126.01,11.96,55.77,58.937
violencia_limpios,V_426.mp4,60,0,1,78.97,31.529,21.235,3.93,46.94,137.38,5.46,43.53,78.974
violencia_limpios,V_426.mp4,70,0,1,140.31,82.967,37.719,11.4,12.08,44.11,26.42,67.02,140.307
violencia_limpios,V_426.mp4,70,0,2,43.77,45.998,6.0,18.54,12.08,44.11,26.42,67.02,43.774
violencia_limpios,V_426.mp4,70,1,2,96.76,128.964,31.719,7.14,43.23,81.89,79.67,122.0,96.755
violencia_limpios,V_426.mp4,80,0,1,98.18,11.571,35.913,7.25,50.55,179.33,29.53,54.14,98.181
violencia_limpios,V_426.mp4,80,0,2,26.56,63.869,62.675,8.0,50.55,179.33,29.53,54.14,26.56
violencia_limpios,V_426.mp4,80,1,2,71.62,75.439,26.977,15.25,16.26,82.75,15.02,37.84,71.621
violencia_limpios,V_426.mp4,110,0,1,130.13,64.743,78.893,4.85,28.02,103.99,42.89,4.71,130.134
violencia_limpios,V_426.mp4,130,0,1,69.13,135.549,25.367,1.7,15.08,40.17,0.0,38.61,69.129
violencia_limpios,V_426.mp4,130,0,2,205.42,135.549,52.236,6.11,15.08,40.17,0.0,38.61,205.42
violencia_limpios,V_426.mp4,130,0,3,226.23,135.549,25.367,4.58,15.08,40.17,0.0,38.61,226.227
violencia_limpios,V_426.mp4,130,1,2,144.6,0.0,26.87,4.41,45.63,62.96,2.12,16.86,144.601
violencia_limpios,V_426.mp4,130,1,3,159.3,0.0,0.0,6.28,45.63,62.96,2.12,16.86,159.299
violencia_limpios,V_426.mp4,130,2,3,47.2,0.0,26.87,10.69,105.05,60.34,170.17,23.07,47.201
violencia_limpios,V_430.mp4,0,0,1,95.23,0.0,0.0,3.44,11.76,49.29,2.73,16.23,95.233
violencia_limpios,V_430.mp4,0,0,2,71.62,0.0,0.0,8.02,11.76,49.29,2.73,16.23,71.618
violencia_limpios,V_430.mp4,0,0,3,65.37,0.0,0.0,6.8,11.76,49.29,2.73,16.23,65.366
violencia_limpios,V_430.mp4,0,1,2,104.67,0.0,0.0,4.57,10.98,78.24,12.23,37.63,104.668
violencia_limpios,V_430.mp4,0,1,3,131.02,0.0,0.0,3.36,10.98,78.24,12.23,37.63,131.017
violencia_limpios,V_430.mp4,0,2,3,37.82,0.0,0.0,1.21,8.9,55.14,161.47,38.08,37.823
violencia_limpios,V_430.mp4,20,0,1,77.76,86.649,10.91,4.26,15.47,51.02,9.41,33.28,77.755
violencia_limpios,V_430.mp4,30,0,1,124.31,17.156,51.903,5.76,11.21,66.66,28.45,32.54,124.315
violencia_limpios,V_430.mp4,40,0,1,262.26,242.654,114.668,302.13,6.41,77.57,19.24,69.0,262.263
violencia_limpios,V_430.mp4,40,0,2,108.61,45.128,0.96,7.61,6.41,77.57,19.24,69.0,108.609
violencia_limpios,V_430.mp4,40,1,2,156.71,287.781,113.709,309.74,154.2,122.9,91.08,173.56,156.712
violencia_limpios,V_430.mp4,50,0,1,103.17,411.94,141.325,2.81,10.03,83.31,13.77,46.57,103.168
violencia_limpios,V_430.mp4,50,0,2,188.99,178.661,168.576,299.44,10.03,83.31,13.77,46.57,188.995
violencia_limpios,V_430.mp4,50,1,2,289.72,233.279,253.219,296.63,3.68,54.43,11.3,38.19,289.723
violencia_limpios,V_430.mp4,60,0,1,77.23,10.036,251.503,1.95,53.2,67.64,0.51,43.79,77.225
violencia_limpios,V_430.mp4,60,0,2,201.21,11.437,134.163,284.35,53.2,67.64,0.51,43.79,201.209
violencia_limpios,V_430.mp4,60,1,2,272.76,1.401,335.115,282.4,4.74,82.71,12.43,13.87,272.756
violencia_limpios,V_430.mp4,70,0,1,68.84,17.596,14.749,0.01,123.6,61.17,74.49,62.36,68.844
violencia_limpios,V_430.mp4,70,0,2,199.9,10.208,1.547,286.96,123.6,61.17,74.49,62.36,199.901
violencia_limpios,V_430.mp4,70,0,3,114.17,50.326,0.466,4.12,123.6,61.17,74.49,62.36,114.175
violencia_limpios,V_430.mp4,70,1,2,259.29,27.804,15.363,286.95,26.4,53.56,5.53,27.93,259.289
violencia_limpios,V_430.mp4,70,1,3,61.42,32.729,14.282,4.11,26.4,53.56,5.53,27.93,61.421
violencia_limpios,V_430.mp4,70,2,3,313.36,60.534,1.081,282.84,90.28,77.53,87.06,36.17,313.364
violencia_limpios,V_430.mp4,80,0,1,276.23,439.476,287.825,254.09,163.67,75.03,144.86,131.33,276.228
violencia_limpios,V_430.mp4,80,0,2,87.57,289.052,198.711,5.2,163.67,75.03,144.86,131.33,87.565
violencia_limpios,V_430.mp4,80,1,2,197.4,150.424,427.247,259.29,100.93,42.03,48.78,32.8,197.404
violencia_limpios,V_430.mp4,90,0,1,251.43,12.978,272.408,265.62,1.29,54.31,6.46,15.21,251.426
violencia_limpios,V_430.mp4,90,0,2,32.28,14.26,197.837,4.9,1.29,54.31,6.46,15.21,32.281
violencia_limpios,V_430.mp4,90,0,3,120.61,63.433,23.09,1.69,1.29,54.31,6.46,15.21,120.608
violencia_limpios,V_430.mp4,90,1,2,235.4,1.282,424.065,270.51,63.76,129.12,94.78,152.3,235.397
violencia_limpios,V_430.mp4,90,1,3,182.63,50.455,249.318,263.93,63.76,129.12,94.78,152.3,182.63
violencia_limpios,V_430.mp4,90,2,3,89.64,49.173,174.747,6.59,5.01,52.26,3.95,50.52,89.637
violencia_limpios,V_430.mp4,100,0,1,59.08,414.067,234.738,1.57,11.22,66.53,19.94,52.66,59.081
violencia_limpios,V_430.mp4,100,0,2,138.76,98.768,77.73,2.16,11.22,66.53,19.94,52.66,138.762
violencia_limpios,V_430.mp4,100,1,2,195.18,315.3,291.253,0.58,8.35,61.13,6.11,139.51,195.182
violencia_limpios,V_430.mp4,110,0,1,180.5,287.244,86.619,0.5,19.44,83.35,17.61,70.33,180.504
violencia_limpios,V_430.mp4,120,0,1,206.09,39.27,143.835,4.99,3.48,57.37,9.0,85.5,206.09
violencia_limpios,V_430.mp4,130,0,1,222.34,11.951,30.423,4.71,7.87,157.63,14.08,42.4,222.336
violencia_limpios,V_430.mp4,130,0,2,154.24,36.78,94.115,273.5,7.87,157.63,14.08,42.4,154.237
violencia_limpios,V_430.mp4,130,1,2,157.09,24.83,119.725,268.8,1.31,35.27,18.13,41.03,157.088
violencia_limpios,V_435.mp4,20,0,1,134.32,212.744,16.363,4.47,0.43,82.16,79.95,7.1,134.324
violencia_limpios,V_435.mp4,50,0,1,55.26,134.318,15.79,3.11,178.65,0.25,62.3,39.81,55.259
violencia_limpios,V_435.mp4,50,0,2,92.11,134.318,15.79,1.64,178.65,0.25,62.3,39.81,92.113
violencia_limpios,V_435.mp4,50,1,2,143.3,0.0,0.0,1.47,3.82,19.11,76.62,180.0,143.301
violencia_limpios,V_435.mp4,60,0,1,71.13,12.805,115.151,6.52,12.8,84.37,38.52,18.04,71.132
violencia_limpios,V_435.mp4,60,0,2,180.79,86.724,152.111,5.93,12.8,84.37,38.52,18.04,180.793
violencia_limpios,V_435.mp4,60,1,2,132.15,73.919,225.672,0.59,0.84,20.08,25.62,70.83,132.152
